source,target,interaction,directed,symbol,value,similarity
abastecimento de água,área urbana,coocurence,false,0,1,0.75
abastecimento de água,domicílios,coocurence,false,0,1,0.753778361444
abastecimento de água,IBGE,coocurence,false,0,1,0.211288563682
abastecimento de água,residências,coocurence,false,0,1,0.753778361444
acidente aeronáutico,aviação civil,coocurence,false,0,1,0.888888888889
acidente aeronáutico,avião,coocurence,false,0,1,0.888888888889
acidente aeronáutico,Cenipa,coocurence,false,0,1,0.888888888889
acidente aeronáutico,Comando da Aeronáutica,coocurence,false,0,1,0.888888888889
acidente aeronáutico,helicóptero,coocurence,false,0,1,0.888888888889
acidente aeronáutico,investigação,coocurence,false,0,1,0.888888888889
acidente aeronáutico,prevenção,coocurence,false,0,1,0.888888888889
acidente aeronáutico,Sipaer,coocurence,false,0,1,0.888888888889
acidente aeronáutico,transporte aéreo,coocurence,false,0,1,0.471404520791
acidente de trabalho,aeat,coocurence,false,0,1,0.75
acidente de trabalho,dataprev,coocurence,false,0,1,0.75
acidente de trabalho,previdência social,coocurence,false,0,1,0.75
acidente de trabalho,trabalho,coocurence,false,0,1,0.243332131696
Acidente de trabalho,AEPS,coocurence,false,0,10,0.630362216148
Acidente de trabalho,Benefícios,coocurence,false,0,1,0.895180840232
Acidente de trabalho,Benefícios Previdenciários,coocurence,false,0,3,0.824803298546
Acidente de trabalho,CBO,coocurence,false,0,1,0.782061887006
Acidente de trabalho,CID,coocurence,false,0,1,0.804276485506
Acidente de trabalho,CNAE,coocurence,false,0,2,0.760251044969
Acidente de trabalho,CNAE 2.0,coocurence,false,0,1,0.760251044969
Acidente de trabalho,CNAE 95,coocurence,false,0,1,0.788949794604
Acidente de trabalho,Previdência Social,coocurence,false,0,10,0.630265188085
acidentes de trabalho,IBGE,coocurence,false,0,1,0.566946709514
acidentes de trabalho,Ministério da Saúde,coocurence,false,0,1,0.759554525313
acidentes de trabalho,morbidade,coocurence,false,0,1,0.783929495902
acidentes de trabalho,MS,coocurence,false,0,1,0.759554525313
acidentes de trabalho,Previdência Social,coocurence,false,0,1,0.0140359517626
acidentes de trânsito,autuações,coocurence,false,0,1,0.801783725737
acidentes de trânsito,boletins de ocorrência,coocurence,false,0,1,0.824786098842
acidentes de trânsito,BR-Brasil,coocurence,false,0,1,0.824786098842
acidentes de trânsito,Departamento de Polícia Rodoviária Federal,coocurence,false,0,2,0.809523809524
acidentes de trânsito,DPRF,coocurence,false,0,2,0.809523809524
acidentes de trânsito,Ministério da Justiça,coocurence,false,0,2,0.542837290885
acidentes de trânsito,MJ,coocurence,false,0,2,0.448435002084
acidentes de trânsito,multas,coocurence,false,0,1,0.801783725737
acidentes de trânsito,SIGER,coocurence,false,0,1,0.824786098842
Ações do Governo Federal,MP,coocurence,false,0,3,0.407410857191
Ações do Governo Federal,Plano Plurianual,coocurence,false,0,3,0.75
Ações do Governo Federal,PPA,coocurence,false,0,3,0.75
Ações do Governo Federal,Programas do Governo Federal,coocurence,false,0,3,0.75
acolhimento de pessoas,combate às drogas,coocurence,false,0,1,0.857142857143
acolhimento de pessoas,comunidades terapêuticas,coocurence,false,0,1,0.857142857143
acolhimento de pessoas,drogas,coocurence,false,0,1,0.857142857143
acolhimento de pessoas,Equipamentos públicos,coocurence,false,0,1,0.265279054539
acolhimento de pessoas,MJ,coocurence,false,0,1,0.310684883001
acolhimento de pessoas,política contra as drogas,coocurence,false,0,1,0.857142857143
acolhimento de pessoas,substâncias psicoativas,coocurence,false,0,1,0.857142857143
Acordos Internacionais,AEPS,coocurence,false,0,3,0.66193459537
Acordos Internacionais,Benefícios,coocurence,false,0,1,0.868915787391
Acordos Internacionais,Benefícios Previdenciários,coocurence,false,0,2,0.76907034419
Acordos Internacionais,Créditos,coocurence,false,0,2,0.84118747725
Acordos Internacionais,pagamento-de-beneficios,coocurence,false,0,1,0.816496580928
Acordos Internacionais,Pensão Alimentícia,coocurence,false,0,1,0.761386987627
Acordos Internacionais,Pensão por morte,coocurence,false,0,1,0.828487439439
Acordos Internacionais,Previdência Social,coocurence,false,0,3,0.66183270755
administração pública,API,coocurence,false,0,1,0.549125178387
administração pública,autarquia,coocurence,false,0,1,0.923076923077
administração pública,entidade pública,coocurence,false,0,1,0.923076923077
administração pública,estrutura orgânica,coocurence,false,0,1,0.923076923077
administração pública,estrutura organizacional,coocurence,false,0,1,0.923076923077
administração pública,federal,coocurence,false,0,1,0.366088266073
administração pública,fundação,coocurence,false,0,1,0.923076923077
administração pública,hierarquia organizacional,coocurence,false,0,1,0.923076923077
administração pública,MP,coocurence,false,0,1,0.376651470714
administração pública,órgão,coocurence,false,0,1,0.923076923077
administração pública,órgão colegiado,coocurence,false,0,1,0.923076923077
administração pública,poder executivo,coocurence,false,0,1,0.923076923077
administração pública,SIORG,coocurence,false,0,1,0.923076923077
Administração Pública Federal,API,coocurence,false,0,1,0.471404520791
Administração Pública Federal,contratos de repasse,coocurence,false,0,1,0.888888888889
Administração Pública Federal,convênios,coocurence,false,0,1,0.739600261634
Administração Pública Federal,Ministério do Planejamento,coocurence,false,0,1,0.888888888889
Administração Pública Federal,MP,coocurence,false,0,1,0.301785820142
Administração Pública Federal,ONG,coocurence,false,0,1,0.888888888889
Administração Pública Federal,organizações da sociedade civil,coocurence,false,0,1,0.680882906649
Administração Pública Federal,OSC,coocurence,false,0,1,0.680882906649
Administração Pública Federal,siconv,coocurence,false,0,1,0.888888888889
aeat,dataprev,coocurence,false,0,1,0.75
aeat,previdência social,coocurence,false,0,1,0.75
aeat,trabalho,coocurence,false,0,1,0.243332131696
AEPS,agente-nocivo,coocurence,false,0,2,0.464543201356
AEPS,Aposentadoria por tempo de contribuição,coocurence,false,0,2,0.715644133843
AEPS,Aposentadorias,coocurence,false,0,2,0.715644133843
AEPS,Arrecadação,coocurence,false,0,2,0.451748195391
AEPS,Benefícios,coocurence,false,0,44,0.681010172597
AEPS,Benefícios Ativos,coocurence,false,0,4,0.738781376707
AEPS,Benefícios Cessados,coocurence,false,0,5,0.745753603318
AEPS,Benefícios Cessados por morte por duração,coocurence,false,0,1,0.733745316799
AEPS,Benefícios cessados por morte por idade,coocurence,false,0,1,0.733745316799
AEPS,Benefícios Cessados Urbanos,coocurence,false,0,1,0.670319875183
AEPS,Benefícios concedidos,coocurence,false,0,8,0.741543070697
AEPS,Benefícios de Prestação Única,coocurence,false,0,2,0.697330770118
AEPS,Benefícios mantidos,coocurence,false,0,4,0.727850551834
AEPS,Benefícios Previdenciários,coocurence,false,0,43,0.683491112432
AEPS,CBO,coocurence,false,0,1,0.498385948436
AEPS,CID,coocurence,false,0,4,0.713145515124
AEPS,CNAE,coocurence,false,0,2,0.469805105388
AEPS,CNAE 2.0,coocurence,false,0,2,0.539017464664
AEPS,CNAE 95,coocurence,false,0,2,0.552835307416
AEPS,competencia,coocurence,false,0,3,0.499848694822
AEPS,Contribuinte Individual,coocurence,false,0,2,0.519761131043
AEPS,Contribuintes,coocurence,false,0,21,0.56253383628
AEPS,Contribuintes-Empregados,coocurence,false,0,2,0.523460498524
AEPS,Créditos,coocurence,false,0,11,0.697958997111
AEPS,Data de Despacho do Benefício,coocurence,false,0,1,0.663300818899
AEPS,DCB,coocurence,false,0,1,0.596184620956
AEPS,DDB,coocurence,false,0,1,0.685601690277
AEPS,Dependentes,coocurence,false,0,2,0.651257721607
AEPS,Deslocados,coocurence,false,0,1,0.659791290756
AEPS,Deslocamento,coocurence,false,0,1,0.659791290756
AEPS,DIB,coocurence,false,0,2,0.713977923781
AEPS,Empregado,coocurence,false,0,3,0.539768815066
AEPS,Empresas,coocurence,false,0,5,0.57549700505
AEPS,Empresas Equiparadas,coocurence,false,0,3,0.44874827869
AEPS,Entidades Equiparadas,coocurence,false,0,8,0.490504120359
AEPS,Espécie,coocurence,false,0,3,0.701176641348
AEPS,Espécies,coocurence,false,0,3,0.720484572518
AEPS,estabelecimento,coocurence,false,0,1,0.436015618311
AEPS,Estabelecimentos,coocurence,false,0,2,0.49835299621
AEPS,Fontes de Receitas,coocurence,false,0,2,0.541002613725
AEPS,FPAS,coocurence,false,0,1,0.399531687919
AEPS,fundo-de-garantia,coocurence,false,0,1,0.430083433028
AEPS,GFIP,coocurence,false,0,19,0.557356393809
AEPS,GPS,coocurence,false,0,13,0.6051394671
AEPS,GR-6,coocurence,false,0,2,0.451748195391
AEPS,GRPS,coocurence,false,0,8,0.503256260744
AEPS,guia,coocurence,false,0,1,0.43304952567
AEPS,guia-de-recolhimento,coocurence,false,0,2,0.472898194835
AEPS,Histórico,coocurence,false,0,3,0.699565943036
AEPS,Idade,coocurence,false,0,1,0.634341750817
AEPS,Incapacidade,coocurence,false,0,2,0.667865010171
AEPS,INSS,coocurence,false,0,2,0.37669376548
AEPS,pagamento-de-beneficios,coocurence,false,0,1,0.550995918344
AEPS,Pensão Alimentícia,coocurence,false,0,2,0.657803025341
AEPS,Pensão por morte,coocurence,false,0,7,0.725501201553
AEPS,Perícia Médica,coocurence,false,0,4,0.46008507731
AEPS,Pessoa Física,coocurence,false,0,1,0.536957805775
AEPS,Previdência Social,coocurence,false,0,100,0.384101479259
AEPS,RE,coocurence,false,0,5,0.475543595636
AEPS,Reabilitação Profissional,coocurence,false,0,1,0.449219602217
AEPS,Receitas,coocurence,false,0,13,0.533611007969
AEPS,recolhimento,coocurence,false,0,1,0.43304952567
AEPS,Recolhimento,coocurence,false,0,9,0.52143605574
AEPS,recolhimentos,coocurence,false,0,1,0.45515752272
AEPS,Recolhimentos,coocurence,false,0,2,0.430424228195
AEPS,Rubrica,coocurence,false,0,3,0.44874827869
AEPS,SAE,coocurence,false,0,2,0.563379424515
AEPS,salário base,coocurence,false,0,1,0.482623924954
AEPS,Salário Maternidade,coocurence,false,0,4,0.742057041957
AEPS,Segurados deslocados estrangeiros,coocurence,false,0,1,0.652432514316
AEPS,Serviço Social,coocurence,false,0,1,0.449219602217
AEPS,Serviços Previdenciários,coocurence,false,0,7,0.505898335958
AEPS,Sexo,coocurence,false,0,1,0.502916729786
AEPS,SIMPLES,coocurence,false,0,2,0.49835299621
AEPS,tempo-de-servico,coocurence,false,0,1,0.430083433028
AEPS,Terceiros,coocurence,false,0,3,0.515012905198
AEPS,UF,coocurence,false,0,19,0.73084591828
AEPS,Unidade da Federaçao,coocurence,false,0,2,0.702879821339
AEPS,Unidade da Federação,coocurence,false,0,1,0.49835299621
AEPS,UO,coocurence,false,0,1,0.432505739193
AEPS,Valor de benefício,coocurence,false,0,1,0.616947269447
AEPS,valores,coocurence,false,0,1,0.464543201356
AEPS,vinculos,coocurence,false,0,2,0.464543201356
aeronaves,aeroportos,coocurence,false,0,2,0.826086956522
aeronaves,ANAC,coocurence,false,0,1,0.866921446863
aeronaves,aviação,coocurence,false,0,2,0.826086956522
aeronaves,infraestrutura,coocurence,false,0,2,0.826086956522
aeronaves,passageiros avião,coocurence,false,0,1,0.851256530759
aeronaves,reclamação,coocurence,false,0,1,0.291294927733
aeronaves,transporte,coocurence,false,0,2,0.660295644514
aeronaves,transporte aéreo,coocurence,false,0,2,0.700349291736
aeroportos,ANAC,coocurence,false,0,1,0.866921446863
aeroportos,aviação,coocurence,false,0,2,0.826086956522
aeroportos,infraestrutura,coocurence,false,0,2,0.826086956522
aeroportos,passageiros avião,coocurence,false,0,1,0.851256530759
aeroportos,reclamação,coocurence,false,0,1,0.291294927733
aeroportos,transporte,coocurence,false,0,2,0.660295644514
aeroportos,transporte aéreo,coocurence,false,0,2,0.700349291736
Aforamento,CDRU,coocurence,false,0,1,0.9
Aforamento,Concessão de Direito Real de Uso,coocurence,false,0,1,0.9
Aforamento,Concessão de Uso Especial para fins de Moradia,coocurence,false,0,1,0.9
Aforamento,CUEM,coocurence,false,0,1,0.9
Aforamento,imóveis,coocurence,false,0,1,0.9
Aforamento,imóveis dominiais,coocurence,false,0,1,0.9
Aforamento,MP,coocurence,false,0,1,0.257669250441
Aforamento,patrimônio da união,coocurence,false,0,1,0.9
Aforamento,SIAPA,coocurence,false,0,1,0.9
Aforamento,SPU,coocurence,false,0,1,0.9
agências,benefício,coocurence,false,0,1,0.866921446863
agências,emprego,coocurence,false,0,1,0.866921446863
agências,Equipamentos públicos,coocurence,false,0,1,0.318334865446
agências,locais de atendimento,coocurence,false,0,1,0.857142857143
agências,MTE,coocurence,false,0,1,0.866921446863
agências,seguro-desemprego,coocurence,false,0,1,0.866921446863
agências,trabalho,coocurence,false,0,1,0.735767207382
Agências,aposentado,coocurence,false,0,1,0.9
Agências,APS,coocurence,false,0,1,0.9
Agências,benefício previdenciário,coocurence,false,0,1,0.9
Agências,empregado,coocurence,false,0,1,0.9
Agências,Equipamentos públicos,coocurence,false,0,1,0.199753542728
Agências,INSS,coocurence,false,0,1,0.5378528742
Agências,pensionista,coocurence,false,0,1,0.9
Agências,Previdência,coocurence,false,0,1,0.9
Agências,segurado,coocurence,false,0,1,0.9
Agências,trabalhador,coocurence,false,0,1,0.9
agente-nocivo,competencia,coocurence,false,0,1,0.812604508329
agente-nocivo,Contribuintes,coocurence,false,0,2,0.7357900683
agente-nocivo,estabelecimento,coocurence,false,0,1,0.848668424792
agente-nocivo,fundo-de-garantia,coocurence,false,0,1,0.848668424792
agente-nocivo,GFIP,coocurence,false,0,2,0.742847993179
agente-nocivo,Previdência Social,coocurence,false,0,2,0.464471696868
agente-nocivo,tempo-de-servico,coocurence,false,0,1,0.848668424792
agente-nocivo,vinculos,coocurence,false,0,2,0.833333333333
AIDS,DST,coocurence,false,0,1,0.782623792125
AIDS,IBGE,coocurence,false,0,2,0.570479121942
AIDS,Ministério da Saúde,coocurence,false,0,2,0.764286998048
AIDS,morbidade,coocurence,false,0,1,0.842749828079
AIDS,mortalidade,coocurence,false,0,1,0.782623792125
AIDS,MS,coocurence,false,0,2,0.764286998048
AIDS,óbitos,coocurence,false,0,1,0.782623792125
alfândega,Equipamentos públicos,coocurence,false,0,1,0.318334865446
alfândega,MJ,coocurence,false,0,1,0.341753371301
alfândega,passaporte,coocurence,false,0,1,0.857142857143
alfândega,polícia,coocurence,false,0,1,0.667124384995
alfândega,polícia federal,coocurence,false,0,1,0.857142857143
alfândega,segurança,coocurence,false,0,1,0.857142857143
alfândega,segurança pública,coocurence,false,0,1,0.857142857143
alunos por turma,avaliação educação,coocurence,false,0,1,0.840304985965
alunos por turma,censo escolar,coocurence,false,0,1,0.868814542741
alunos por turma,desempenho escolar,coocurence,false,0,1,0.863474513402
alunos por turma,educação básica,coocurence,false,0,1,0.864276612781
alunos por turma,INEP,coocurence,false,0,1,0.84
amazônia,atmosfera,coocurence,false,0,1,0.8
amazônia,desmatamento,coocurence,false,0,1,0.8
amazônia,efeito estufa,coocurence,false,0,1,0.8
amazônia,INPE,coocurence,false,0,1,0.8
amazônia,poluição,coocurence,false,0,1,0.8
ANAC,aviação,coocurence,false,0,1,0.866921446863
ANAC,infraestrutura,coocurence,false,0,1,0.866921446863
ANAC,reclamação,coocurence,false,0,1,0.288009216442
ANAC,transporte,coocurence,false,0,1,0.692934867184
ANAC,transporte aéreo,coocurence,false,0,1,0.734968415259
analfabetismo,analfabetismo funcional,coocurence,false,0,1,0.5
analfabetismo,educação,coocurence,false,0,1,0.176776695297
analfabetismo funcional,educação,coocurence,false,0,1,0.176776695297
ANP,derivados,coocurence,false,0,1,0.666666666667
ANP,indústria,coocurence,false,0,1,0.377964473009
ANP,petróleo,coocurence,false,0,1,0.292770021885
API,ata,coocurence,false,0,1,0.693476092529
API,autarquia,coocurence,false,0,1,0.549125178387
API,aviso,coocurence,false,0,1,0.693476092529
API,compras,coocurence,false,0,1,0.545482374058
API,comprasnet,coocurence,false,0,1,0.693476092529
API,concorrência,coocurence,false,0,1,0.693476092529
API,contratos,coocurence,false,0,1,0.693476092529
API,contratos de repasse,coocurence,false,0,1,0.471404520791
API,convênios,coocurence,false,0,1,0.431455497304
API,convite,coocurence,false,0,1,0.693476092529
API,entidade pública,coocurence,false,0,1,0.549125178387
API,estrutura orgânica,coocurence,false,0,1,0.549125178387
API,estrutura organizacional,coocurence,false,0,1,0.549125178387
API,federal,coocurence,false,0,1,0.315901589792
API,fornecedores,coocurence,false,0,1,0.534679673207
API,fundação,coocurence,false,0,1,0.549125178387
API,hierarquia organizacional,coocurence,false,0,1,0.549125178387
API,leilão,coocurence,false,0,1,0.693476092529
API,licitação,coocurence,false,0,1,0.693476092529
API,materiais,coocurence,false,0,1,0.693476092529
API,Ministério do Planejamento,coocurence,false,0,1,0.471404520791
API,modalidades,coocurence,false,0,1,0.693476092529
API,MP,coocurence,false,0,3,0.537754895718
API,ocorrências,coocurence,false,0,1,0.693476092529
API,ONG,coocurence,false,0,1,0.471404520791
API,organizações da sociedade civil,coocurence,false,0,1,0.341396725435
API,órgão,coocurence,false,0,1,0.549125178387
API,órgão colegiado,coocurence,false,0,1,0.549125178387
API,OSC,coocurence,false,0,1,0.341396725435
API,poder executivo,coocurence,false,0,1,0.549125178387
API,preços praticados,coocurence,false,0,1,0.693476092529
API,pregão,coocurence,false,0,1,0.693476092529
API,registro de preços,coocurence,false,0,1,0.693476092529
API,serviços,coocurence,false,0,1,0.549805160294
API,SIASG,coocurence,false,0,1,0.693476092529
API,SICAF,coocurence,false,0,1,0.693476092529
API,siconv,coocurence,false,0,1,0.471404520791
API,SIORG,coocurence,false,0,1,0.549125178387
API,sustentável,coocurence,false,0,1,0.693476092529
API,tomada de preços,coocurence,false,0,1,0.693476092529
aposentado,APS,coocurence,false,0,1,0.9
aposentado,benefício previdenciário,coocurence,false,0,1,0.9
aposentado,empregado,coocurence,false,0,1,0.9
aposentado,Equipamentos públicos,coocurence,false,0,1,0.199753542728
aposentado,INSS,coocurence,false,0,1,0.5378528742
aposentado,pensionista,coocurence,false,0,1,0.9
aposentado,Previdência,coocurence,false,0,1,0.9
aposentado,segurado,coocurence,false,0,1,0.9
aposentado,trabalhador,coocurence,false,0,1,0.9
Aposentadoria por tempo de contribuição,Aposentadorias,coocurence,false,0,1,0.941176470588
Aposentadoria por tempo de contribuição,Benefícios,coocurence,false,0,2,0.816682261508
Aposentadoria por tempo de contribuição,Benefícios Previdenciários,coocurence,false,0,2,0.818629981782
Aposentadoria por tempo de contribuição,Previdência Social,coocurence,false,0,2,0.71553397882
Aposentadorias,Benefícios,coocurence,false,0,2,0.816682261508
Aposentadorias,Benefícios Previdenciários,coocurence,false,0,2,0.818629981782
Aposentadorias,Previdência Social,coocurence,false,0,2,0.71553397882
APS,benefício previdenciário,coocurence,false,0,1,0.9
APS,empregado,coocurence,false,0,1,0.9
APS,Equipamentos públicos,coocurence,false,0,1,0.199753542728
APS,INSS,coocurence,false,0,1,0.5378528742
APS,pensionista,coocurence,false,0,1,0.9
APS,Previdência,coocurence,false,0,1,0.9
APS,segurado,coocurence,false,0,1,0.9
APS,trabalhador,coocurence,false,0,1,0.9
áreas de conhecimento,CAPES,coocurence,false,0,1,0.4472135955
áreas de conhecimento,ensino superior,coocurence,false,0,1,0.282842712475
área urbana,domicílios,coocurence,false,0,1,0.753778361444
área urbana,IBGE,coocurence,false,0,1,0.211288563682
área urbana,residências,coocurence,false,0,1,0.753778361444
armas,desarmamento,coocurence,false,0,1,0.75
armas,Equipamentos públicos,coocurence,false,0,1,0.175465601586
armas,paz,coocurence,false,0,1,0.75
armas,polícia,coocurence,false,0,1,0.490290337845
Arrecadação,Contribuinte Individual,coocurence,false,0,1,0.787838597158
Arrecadação,Contribuintes,coocurence,false,0,1,0.527375501558
Arrecadação,Empresas,coocurence,false,0,1,0.834814171265
Arrecadação,Entidades Equiparadas,coocurence,false,0,1,0.796345198882
Arrecadação,GPS,coocurence,false,0,2,0.757386137143
Arrecadação,GR-6,coocurence,false,0,2,0.862068965517
Arrecadação,GRPS,coocurence,false,0,2,0.767637607488
Arrecadação,Previdência Social,coocurence,false,0,2,0.451678660366
Arrecadação,Receitas,coocurence,false,0,2,0.730118983861
Arrecadação,Recolhimentos,coocurence,false,0,1,0.85769002787
arrecadação de prefeituras,execução orçamentária,coocurence,false,0,1,0.64051261522
arrecadação de prefeituras,São Paulo,coocurence,false,0,1,0.555555555556
arrecadação de prefeituras,SP,coocurence,false,0,1,0.589255650989
Assistência à saúde,Internações,coocurence,false,0,1,0.5
Assistência à saúde,Morbidade,coocurence,false,0,1,0.5
assistência social,atenção básica,coocurence,false,0,3,0.747309681991
assistência social,atendimento ao cidadão,coocurence,false,0,3,0.731523047479
assistência social,CRAS,coocurence,false,0,1,0.818393207365
assistência social,CREAS,coocurence,false,0,1,0.809344648274
assistência social,Equipamentos públicos,coocurence,false,0,3,0.503055163627
assistência social,família,coocurence,false,0,3,0.731792912317
assistência social,organizações da sociedade civil,coocurence,false,0,1,0.113273094358
assistência social,OSC,coocurence,false,0,1,0.113273094358
assistência social,rede privada,coocurence,false,0,1,0.809344648274
assistência social,Rede Privada de entidades de assistência social,coocurence,false,0,1,0.809344648274
assistência social,serviços,coocurence,false,0,1,0.335100520447
ata,aviso,coocurence,false,0,1,0.954545454545
ata,compras,coocurence,false,0,1,0.700516639454
ata,comprasnet,coocurence,false,0,1,0.954545454545
ata,concorrência,coocurence,false,0,1,0.954545454545
ata,contratos,coocurence,false,0,1,0.954545454545
ata,convite,coocurence,false,0,1,0.954545454545
ata,fornecedores,coocurence,false,0,1,0.686643649131
ata,leilão,coocurence,false,0,1,0.954545454545
ata,licitação,coocurence,false,0,1,0.954545454545
ata,materiais,coocurence,false,0,1,0.954545454545
ata,modalidades,coocurence,false,0,1,0.954545454545
ata,MP,coocurence,false,0,1,0.443952575977
ata,ocorrências,coocurence,false,0,1,0.954545454545
ata,preços praticados,coocurence,false,0,1,0.954545454545
ata,pregão,coocurence,false,0,1,0.954545454545
ata,registro de preços,coocurence,false,0,1,0.954545454545
ata,serviços,coocurence,false,0,1,0.756787468664
ata,SIASG,coocurence,false,0,1,0.954545454545
ata,SICAF,coocurence,false,0,1,0.954545454545
ata,sustentável,coocurence,false,0,1,0.954545454545
ata,tomada de preços,coocurence,false,0,1,0.954545454545
atenção básica,atendimento ao cidadão,coocurence,false,0,4,0.756322556535
atenção básica,cidadão,coocurence,false,0,1,0.586352729856
atenção básica,CRAS,coocurence,false,0,1,0.801783725737
atenção básica,CREAS,coocurence,false,0,1,0.780720058359
atenção básica,Equipamentos públicos,coocurence,false,0,4,0.520109337284
atenção básica,família,coocurence,false,0,4,0.75541100903
atenção básica,geo,coocurence,false,0,1,0.443896761618
atenção básica,geolocalização,coocurence,false,0,1,0.468807230938
atenção básica,hospital,coocurence,false,0,1,0.684712471649
atenção básica,postos de saúde,coocurence,false,0,1,0.684712471649
atenção básica,rede privada,coocurence,false,0,1,0.780720058359
atenção básica,Rede Privada de entidades de assistência social,coocurence,false,0,1,0.780720058359
atenção básica,saúde,coocurence,false,0,1,0.684712471649
atenção básica,serviços,coocurence,false,0,1,0.323248814257
atenção básica,SUS,coocurence,false,0,1,0.684712471649
atenção básica,UBS,coocurence,false,0,1,0.684712471649
atendimento ao cidadão,censo escolar,coocurence,false,0,1,0.0864292574456
atendimento ao cidadão,cidadão,coocurence,false,0,1,0.553398590529
atendimento ao cidadão,CRAS,coocurence,false,0,1,0.775940289799
atendimento ao cidadão,CREAS,coocurence,false,0,1,0.75
atendimento ao cidadão,educação básica,coocurence,false,0,1,0.0876636660638
atendimento ao cidadão,educação superior,coocurence,false,0,1,0.186338998125
atendimento ao cidadão,ensino superior,coocurence,false,0,1,0.204124145232
atendimento ao cidadão,Equipamentos públicos,coocurence,false,0,6,0.429801191296
atendimento ao cidadão,família,coocurence,false,0,4,0.74061864798
atendimento ao cidadão,geo,coocurence,false,0,1,0.416953923968
atendimento ao cidadão,geolocalização,coocurence,false,0,1,0.440352422964
atendimento ao cidadão,hospital,coocurence,false,0,1,0.646230327641
atendimento ao cidadão,instituições de ensino superior,coocurence,false,0,1,0.283069258536
atendimento ao cidadão,postos de saúde,coocurence,false,0,1,0.646230327641
atendimento ao cidadão,rede privada,coocurence,false,0,1,0.75
atendimento ao cidadão,Rede Privada de entidades de assistência social,coocurence,false,0,1,0.75
atendimento ao cidadão,saúde,coocurence,false,0,1,0.646230327641
atendimento ao cidadão,serviços,coocurence,false,0,1,0.310529501704
atendimento ao cidadão,SUS,coocurence,false,0,1,0.646230327641
atendimento ao cidadão,UBS,coocurence,false,0,1,0.646230327641
atendimento ao cidadão,universidades,coocurence,false,0,1,0.276955854703
atendimento ao consumidor,consumidor,coocurence,false,0,1,0.608780777528
atendimento ao consumidor,Equipamentos públicos,coocurence,false,0,1,0.257880714778
atendimento ao consumidor,Ministério da Justiça,coocurence,false,0,1,0.649955570962
atendimento ao consumidor,MJ,coocurence,false,0,1,0.671156055214
atendimento ao consumidor,procon,coocurence,false,0,1,0.715626447332
atendimento ao consumidor,reclamação,coocurence,false,0,1,0.674018601575
atendimentos do consumidor,consumidor,coocurence,false,0,1,0.764719112902
atendimentos do consumidor,defesa do consumidor,coocurence,false,0,1,0.928414165097
atendimentos do consumidor,Ministério da Justiça,coocurence,false,0,1,0.762861845828
atendimentos do consumidor,MJ,coocurence,false,0,1,0.630196118004
atendimentos do consumidor,procon,coocurence,false,0,1,0.898933149951
atendimentos do consumidor,reclamação,coocurence,false,0,1,0.846667513335
atendimentos do consumidor,Secretaria Nacional do Consumidor,coocurence,false,0,1,0.928414165097
atendimentos do consumidor,Senacon,coocurence,false,0,1,0.928414165097
atendimentos do consumidor,Sindec,coocurence,false,0,1,0.928414165097
atmosfera,desmatamento,coocurence,false,0,1,0.8
atmosfera,efeito estufa,coocurence,false,0,1,0.8
atmosfera,INPE,coocurence,false,0,1,0.8
atmosfera,poluição,coocurence,false,0,1,0.8
autarquia,entidade pública,coocurence,false,0,1,0.923076923077
autarquia,estrutura orgânica,coocurence,false,0,1,0.923076923077
autarquia,estrutura organizacional,coocurence,false,0,1,0.923076923077
autarquia,federal,coocurence,false,0,1,0.366088266073
autarquia,fundação,coocurence,false,0,1,0.923076923077
autarquia,hierarquia organizacional,coocurence,false,0,1,0.923076923077
autarquia,MP,coocurence,false,0,1,0.376651470714
autarquia,órgão,coocurence,false,0,1,0.923076923077
autarquia,órgão colegiado,coocurence,false,0,1,0.923076923077
autarquia,poder executivo,coocurence,false,0,1,0.923076923077
autarquia,SIORG,coocurence,false,0,1,0.923076923077
autuações,Departamento de Polícia Rodoviária Federal,coocurence,false,0,1,0.801783725737
autuações,DPRF,coocurence,false,0,1,0.801783725737
autuações,Ministério da Justiça,coocurence,false,0,1,0.528088901407
autuações,MJ,coocurence,false,0,1,0.436251435889
autuações,multas,coocurence,false,0,1,0.833333333333
avaliação,CAPES,coocurence,false,0,1,0.676123403783
avaliação,desempenho escolar,coocurence,false,0,1,0.21170244961
avaliação,Dissertações,coocurence,false,0,1,0.654653670708
avaliação,educação,coocurence,false,0,1,0.467707173347
avaliação,Enade,coocurence,false,0,1,0.654653670708
avaliação,ensino superior,coocurence,false,0,2,0.64142698059
avaliação,estratificação Qualis,coocurence,false,0,1,0.654653670708
avaliação,graduação,coocurence,false,0,1,0.654653670708
avaliação,INEP,coocurence,false,0,1,0.203188863587
avaliação,instituições de ensino superior,coocurence,false,0,1,0.592999453329
avaliação,Teses,coocurence,false,0,1,0.654653670708
avaliação da educação,censo escolar,coocurence,false,0,1,0.690596174999
avaliação da educação,desempenho escolar,coocurence,false,0,1,0.686351536294
avaliação da educação,educação básica,coocurence,false,0,1,0.696222826963
avaliação da educação,INEP,coocurence,false,0,1,0.62
avaliação da educação,não resposta,coocurence,false,0,1,0.8
avaliação desempenho escolar,educação,coocurence,false,0,1,0.612372435696
avaliação desempenho escolar,Enem,coocurence,false,0,1,0.833333333333
avaliação desempenho escolar,ensino médio,coocurence,false,0,1,0.833333333333
